Year,Month,mean_temp_icoads_gc,region_gc,mean_temp_icoads_mdr,region_mdr
1800,1,nan,Gulf + Caribbean,nan,Atlantic MDR
1800,2,nan,Gulf + Caribbean,nan,Atlantic MDR
1800,3,nan,Gulf + Caribbean,nan,Atlantic MDR
1800,4,nan,Gulf + Caribbean,nan,Atlantic MDR
1800,5,nan,Gulf + Caribbean,nan,Atlantic MDR
1800,6,nan,Gulf + Caribbean,nan,Atlantic MDR
1800,7,nan,Gulf + Caribbean,nan,Atlantic MDR
1800,8,nan,Gulf + Caribbean,nan,Atlantic MDR
1800,9,nan,Gulf + Caribbean,nan,Atlantic MDR
1800,10,nan,Gulf + Caribbean,nan,Atlantic MDR
1800,11,nan,Gulf + Caribbean,nan,Atlantic MDR
1800,12,nan,Gulf + Caribbean,nan,Atlantic MDR
1801,1,nan,Gulf + Caribbean,nan,Atlantic MDR
1801,2,nan,Gulf + Caribbean,nan,Atlantic MDR
1801,3,nan,Gulf + Caribbean,nan,Atlantic MDR
1801,4,nan,Gulf + Caribbean,nan,Atlantic MDR
1801,5,nan,Gulf + Caribbean,nan,Atlantic MDR
1801,6,nan,Gulf + Caribbean,nan,Atlantic MDR
1801,7,nan,Gulf + Caribbean,nan,Atlantic MDR
1801,8,nan,Gulf + Caribbean,25.508743,Atlantic MDR
1801,9,nan,Gulf + Caribbean,nan,Atlantic MDR
1801,10,nan,Gulf + Caribbean,nan,Atlantic MDR
1801,11,nan,Gulf + Caribbean,nan,Atlantic MDR
1801,12,nan,Gulf + Caribbean,nan,Atlantic MDR
1802,1,nan,Gulf + Caribbean,nan,Atlantic MDR
1802,2,nan,Gulf + Caribbean,nan,Atlantic MDR
1802,3,nan,Gulf + Caribbean,nan,Atlantic MDR
1802,4,nan,Gulf + Caribbean,nan,Atlantic MDR
1802,5,nan,Gulf + Caribbean,nan,Atlantic MDR
1802,6,nan,Gulf + Caribbean,nan,Atlantic MDR
1802,7,nan,Gulf + Caribbean,nan,Atlantic MDR
1802,8,nan,Gulf + Caribbean,nan,Atlantic MDR
1802,9,nan,Gulf + Caribbean,nan,Atlantic MDR
1802,10,nan,Gulf + Caribbean,nan,Atlantic MDR
1802,11,nan,Gulf + Caribbean,nan,Atlantic MDR
1802,12,nan,Gulf + Caribbean,nan,Atlantic MDR
1803,1,nan,Gulf + Caribbean,nan,Atlantic MDR
1803,2,nan,Gulf + Caribbean,nan,Atlantic MDR
1803,3,nan,Gulf + Caribbean,nan,Atlantic MDR
1803,4,nan,Gulf + Caribbean,nan,Atlantic MDR
1803,5,nan,Gulf + Caribbean,nan,Atlantic MDR
1803,6,nan,Gulf + Caribbean,nan,Atlantic MDR
1803,7,nan,Gulf + Caribbean,nan,Atlantic MDR
1803,8,nan,Gulf + Caribbean,nan,Atlantic MDR
1803,9,nan,Gulf + Caribbean,nan,Atlantic MDR
1803,10,nan,Gulf + Caribbean,nan,Atlantic MDR
1803,11,nan,Gulf + Caribbean,nan,Atlantic MDR
1803,12,nan,Gulf + Caribbean,nan,Atlantic MDR
1804,1,nan,Gulf + Caribbean,nan,Atlantic MDR
1804,2,nan,Gulf + Caribbean,nan,Atlantic MDR
1804,3,nan,Gulf + Caribbean,nan,Atlantic MDR
1804,4,nan,Gulf + Caribbean,nan,Atlantic MDR
1804,5,nan,Gulf + Caribbean,nan,Atlantic MDR
1804,6,nan,Gulf + Caribbean,nan,Atlantic MDR
1804,7,nan,Gulf + Caribbean,nan,Atlantic MDR
1804,8,nan,Gulf + Caribbean,nan,Atlantic MDR
1804,9,nan,Gulf + Caribbean,nan,Atlantic MDR
1804,10,nan,Gulf + Caribbean,nan,Atlantic MDR
1804,11,nan,Gulf + Caribbean,nan,Atlantic MDR
1804,12,nan,Gulf + Caribbean,nan,Atlantic MDR
1805,1,nan,Gulf + Caribbean,nan,Atlantic MDR
1805,2,nan,Gulf + Caribbean,nan,Atlantic MDR
1805,3,nan,Gulf + Caribbean,nan,Atlantic MDR
1805,4,nan,Gulf + Caribbean,nan,Atlantic MDR
1805,5,nan,Gulf + Caribbean,nan,Atlantic MDR
1805,6,nan,Gulf + Caribbean,nan,Atlantic MDR
1805,7,nan,Gulf + Caribbean,nan,Atlantic MDR
1805,8,nan,Gulf + Caribbean,nan,Atlantic MDR
1805,9,nan,Gulf + Caribbean,nan,Atlantic MDR
1805,10,nan,Gulf + Caribbean,nan,Atlantic MDR
1805,11,nan,Gulf + Caribbean,nan,Atlantic MDR
1805,12,nan,Gulf + Caribbean,nan,Atlantic MDR
1806,1,nan,Gulf + Caribbean,nan,Atlantic MDR
1806,2,nan,Gulf + Caribbean,nan,Atlantic MDR
1806,3,nan,Gulf + Caribbean,nan,Atlantic MDR
1806,4,nan,Gulf + Caribbean,nan,Atlantic MDR
1806,5,nan,Gulf + Caribbean,nan,Atlantic MDR
1806,6,nan,Gulf + Caribbean,nan,Atlantic MDR
1806,7,nan,Gulf + Caribbean,nan,Atlantic MDR
1806,8,nan,Gulf + Caribbean,nan,Atlantic MDR
1806,9,nan,Gulf + Caribbean,nan,Atlantic MDR
1806,10,nan,Gulf + Caribbean,nan,Atlantic MDR
1806,11,nan,Gulf + Caribbean,nan,Atlantic MDR
1806,12,nan,Gulf + Caribbean,nan,Atlantic MDR
1807,1,nan,Gulf + Caribbean,nan,Atlantic MDR
1807,2,nan,Gulf + Caribbean,nan,Atlantic MDR
1807,3,nan,Gulf + Caribbean,nan,Atlantic MDR
1807,4,nan,Gulf + Caribbean,nan,Atlantic MDR
1807,5,nan,Gulf + Caribbean,nan,Atlantic MDR
1807,6,nan,Gulf + Caribbean,nan,Atlantic MDR
1807,7,nan,Gulf + Caribbean,nan,Atlantic MDR
1807,8,nan,Gulf + Caribbean,nan,Atlantic MDR
1807,9,nan,Gulf + Caribbean,nan,Atlantic MDR
1807,10,nan,Gulf + Caribbean,nan,Atlantic MDR
1807,11,nan,Gulf + Caribbean,nan,Atlantic MDR
1807,12,nan,Gulf + Caribbean,nan,Atlantic MDR
1808,1,nan,Gulf + Caribbean,nan,Atlantic MDR
1808,2,nan,Gulf + Caribbean,nan,Atlantic MDR
1808,3,nan,Gulf + Caribbean,nan,Atlantic MDR
1808,4,nan,Gulf + Caribbean,nan,Atlantic MDR
1808,5,nan,Gulf + Caribbean,nan,Atlantic MDR
1808,6,nan,Gulf + Caribbean,nan,Atlantic MDR
1808,7,nan,Gulf + Caribbean,nan,Atlantic MDR
1808,8,nan,Gulf + Caribbean,nan,Atlantic MDR
1808,9,nan,Gulf + Caribbean,nan,Atlantic MDR
1808,10,nan,Gulf + Caribbean,nan,Atlantic MDR
1808,11,nan,Gulf + Caribbean,nan,Atlantic MDR
1808,12,nan,Gulf + Caribbean,nan,Atlantic MDR
1809,1,nan,Gulf + Caribbean,nan,Atlantic MDR
1809,2,nan,Gulf + Caribbean,nan,Atlantic MDR
1809,3,nan,Gulf + Caribbean,nan,Atlantic MDR
1809,4,nan,Gulf + Caribbean,nan,Atlantic MDR
1809,5,nan,Gulf + Caribbean,nan,Atlantic MDR
1809,6,nan,Gulf + Caribbean,nan,Atlantic MDR
1809,7,nan,Gulf + Caribbean,nan,Atlantic MDR
1809,8,nan,Gulf + Caribbean,nan,Atlantic MDR
1809,9,nan,Gulf + Caribbean,nan,Atlantic MDR
1809,10,nan,Gulf + Caribbean,nan,Atlantic MDR
1809,11,nan,Gulf + Caribbean,nan,Atlantic MDR
1809,12,nan,Gulf + Caribbean,nan,Atlantic MDR
1810,1,nan,Gulf + Caribbean,nan,Atlantic MDR
1810,2,nan,Gulf + Caribbean,nan,Atlantic MDR
1810,3,nan,Gulf + Caribbean,nan,Atlantic MDR
1810,4,nan,Gulf + Caribbean,nan,Atlantic MDR
1810,5,nan,Gulf + Caribbean,nan,Atlantic MDR
1810,6,nan,Gulf + Caribbean,nan,Atlantic MDR
1810,7,nan,Gulf + Caribbean,nan,Atlantic MDR
1810,8,nan,Gulf + Caribbean,nan,Atlantic MDR
1810,9,nan,Gulf + Caribbean,nan,Atlantic MDR
1810,10,nan,Gulf + Caribbean,nan,Atlantic MDR
1810,11,nan,Gulf + Caribbean,nan,Atlantic MDR
1810,12,nan,Gulf + Caribbean,nan,Atlantic MDR
1811,1,nan,Gulf + Caribbean,nan,Atlantic MDR
1811,2,nan,Gulf + Caribbean,nan,Atlantic MDR
1811,3,nan,Gulf + Caribbean,nan,Atlantic MDR
1811,4,nan,Gulf + Caribbean,nan,Atlantic MDR
1811,5,nan,Gulf + Caribbean,nan,Atlantic MDR
1811,6,nan,Gulf + Caribbean,nan,Atlantic MDR
1811,7,nan,Gulf + Caribbean,nan,Atlantic MDR
1811,8,nan,Gulf + Caribbean,nan,Atlantic MDR
1811,9,nan,Gulf + Caribbean,nan,Atlantic MDR
1811,10,nan,Gulf + Caribbean,nan,Atlantic MDR
1811,11,nan,Gulf + Caribbean,nan,Atlantic MDR
1811,12,nan,Gulf + Caribbean,nan,Atlantic MDR
1812,1,nan,Gulf + Caribbean,nan,Atlantic MDR
1812,2,nan,Gulf + Caribbean,nan,Atlantic MDR
1812,3,nan,Gulf + Caribbean,nan,Atlantic MDR
1812,4,nan,Gulf + Caribbean,nan,Atlantic MDR
1812,5,nan,Gulf + Caribbean,nan,Atlantic MDR
1812,6,nan,Gulf + Caribbean,nan,Atlantic MDR
1812,7,nan,Gulf + Caribbean,nan,Atlantic MDR
1812,8,nan,Gulf + Caribbean,nan,Atlantic MDR
1812,9,nan,Gulf + Caribbean,nan,Atlantic MDR
1812,10,nan,Gulf + Caribbean,nan,Atlantic MDR
1812,11,nan,Gulf + Caribbean,nan,Atlantic MDR
1812,12,nan,Gulf + Caribbean,nan,Atlantic MDR
1813,1,nan,Gulf + Caribbean,nan,Atlantic MDR
1813,2,nan,Gulf + Caribbean,nan,Atlantic MDR
1813,3,nan,Gulf + Caribbean,nan,Atlantic MDR
1813,4,nan,Gulf + Caribbean,nan,Atlantic MDR
1813,5,nan,Gulf + Caribbean,nan,Atlantic MDR
1813,6,nan,Gulf + Caribbean,nan,Atlantic MDR
1813,7,nan,Gulf + Caribbean,nan,Atlantic MDR
1813,8,nan,Gulf + Caribbean,nan,Atlantic MDR
1813,9,nan,Gulf + Caribbean,nan,Atlantic MDR
1813,10,nan,Gulf + Caribbean,nan,Atlantic MDR
1813,11,nan,Gulf + Caribbean,nan,Atlantic MDR
1813,12,nan,Gulf + Caribbean,nan,Atlantic MDR
1814,1,nan,Gulf + Caribbean,nan,Atlantic MDR
1814,2,nan,Gulf + Caribbean,nan,Atlantic MDR
1814,3,nan,Gulf + Caribbean,nan,Atlantic MDR
1814,4,nan,Gulf + Caribbean,nan,Atlantic MDR
1814,5,nan,Gulf + Caribbean,nan,Atlantic MDR
1814,6,nan,Gulf + Caribbean,nan,Atlantic MDR
1814,7,nan,Gulf + Caribbean,nan,Atlantic MDR
1814,8,nan,Gulf + Caribbean,nan,Atlantic MDR
1814,9,nan,Gulf + Caribbean,nan,Atlantic MDR
1814,10,nan,Gulf + Caribbean,nan,Atlantic MDR
1814,11,nan,Gulf + Caribbean,nan,Atlantic MDR
1814,12,nan,Gulf + Caribbean,nan,Atlantic MDR
1815,1,nan,Gulf + Caribbean,nan,Atlantic MDR
1815,2,nan,Gulf + Caribbean,nan,Atlantic MDR
1815,3,nan,Gulf + Caribbean,nan,Atlantic MDR
1815,4,nan,Gulf + Caribbean,nan,Atlantic MDR
1815,5,nan,Gulf + Caribbean,nan,Atlantic MDR
1815,6,nan,Gulf + Caribbean,nan,Atlantic MDR
1815,7,nan,Gulf + Caribbean,nan,Atlantic MDR
1815,8,nan,Gulf + Caribbean,nan,Atlantic MDR
1815,9,nan,Gulf + Caribbean,nan,Atlantic MDR
1815,10,nan,Gulf + Caribbean,nan,Atlantic MDR
1815,11,nan,Gulf + Caribbean,nan,Atlantic MDR
1815,12,nan,Gulf + Caribbean,nan,Atlantic MDR
1816,1,nan,Gulf + Caribbean,nan,Atlantic MDR
1816,2,nan,Gulf + Caribbean,nan,Atlantic MDR
1816,3,nan,Gulf + Caribbean,20.971426,Atlantic MDR
1816,4,nan,Gulf + Caribbean,nan,Atlantic MDR
1816,5,nan,Gulf + Caribbean,nan,Atlantic MDR
1816,6,nan,Gulf + Caribbean,nan,Atlantic MDR
1816,7,nan,Gulf + Caribbean,nan,Atlantic MDR
1816,8,nan,Gulf + Caribbean,nan,Atlantic MDR
1816,9,nan,Gulf + Caribbean,nan,Atlantic MDR
1816,10,nan,Gulf + Caribbean,nan,Atlantic MDR
1816,11,nan,Gulf + Caribbean,nan,Atlantic MDR
1816,12,nan,Gulf + Caribbean,nan,Atlantic MDR
1817,1,nan,Gulf + Caribbean,nan,Atlantic MDR
1817,2,nan,Gulf + Caribbean,nan,Atlantic MDR
1817,3,nan,Gulf + Caribbean,nan,Atlantic MDR
1817,4,nan,Gulf + Caribbean,nan,Atlantic MDR
1817,5,nan,Gulf + Caribbean,nan,Atlantic MDR
1817,6,nan,Gulf + Caribbean,nan,Atlantic MDR
1817,7,nan,Gulf + Caribbean,nan,Atlantic MDR
1817,8,nan,Gulf + Caribbean,nan,Atlantic MDR
1817,9,nan,Gulf + Caribbean,nan,Atlantic MDR
1817,10,nan,Gulf + Caribbean,nan,Atlantic MDR
1817,11,nan,Gulf + Caribbean,nan,Atlantic MDR
1817,12,nan,Gulf + Caribbean,nan,Atlantic MDR
1818,1,nan,Gulf + Caribbean,nan,Atlantic MDR
1818,2,nan,Gulf + Caribbean,nan,Atlantic MDR
1818,3,nan,Gulf + Caribbean,nan,Atlantic MDR
1818,4,nan,Gulf + Caribbean,nan,Atlantic MDR
1818,5,nan,Gulf + Caribbean,nan,Atlantic MDR
1818,6,nan,Gulf + Caribbean,nan,Atlantic MDR
1818,7,nan,Gulf + Caribbean,nan,Atlantic MDR
1818,8,nan,Gulf + Caribbean,nan,Atlantic MDR
1818,9,nan,Gulf + Caribbean,nan,Atlantic MDR
1818,10,nan,Gulf + Caribbean,nan,Atlantic MDR
1818,11,nan,Gulf + Caribbean,nan,Atlantic MDR
1818,12,23.5,Gulf + Caribbean,nan,Atlantic MDR
1819,1,nan,Gulf + Caribbean,nan,Atlantic MDR
1819,2,nan,Gulf + Caribbean,nan,Atlantic MDR
1819,3,nan,Gulf + Caribbean,nan,Atlantic MDR
1819,4,nan,Gulf + Caribbean,nan,Atlantic MDR
1819,5,nan,Gulf + Caribbean,nan,Atlantic MDR
1819,6,nan,Gulf + Caribbean,nan,Atlantic MDR
1819,7,nan,Gulf + Caribbean,nan,Atlantic MDR
1819,8,nan,Gulf + Caribbean,nan,Atlantic MDR
1819,9,nan,Gulf + Caribbean,nan,Atlantic MDR
1819,10,nan,Gulf + Caribbean,nan,Atlantic MDR
1819,11,nan,Gulf + Caribbean,nan,Atlantic MDR
1819,12,nan,Gulf + Caribbean,nan,Atlantic MDR
1820,1,nan,Gulf + Caribbean,nan,Atlantic MDR
1820,2,nan,Gulf + Caribbean,nan,Atlantic MDR
1820,3,nan,Gulf + Caribbean,nan,Atlantic MDR
1820,4,nan,Gulf + Caribbean,nan,Atlantic MDR
1820,5,20.600006,Gulf + Caribbean,nan,Atlantic MDR
1820,6,nan,Gulf + Caribbean,nan,Atlantic MDR
1820,7,nan,Gulf + Caribbean,nan,Atlantic MDR
1820,8,nan,Gulf + Caribbean,23.539997,Atlantic MDR
1820,9,nan,Gulf + Caribbean,25.93334,Atlantic MDR
1820,10,nan,Gulf + Caribbean,nan,Atlantic MDR
1820,11,nan,Gulf + Caribbean,nan,Atlantic MDR
1820,12,26.323086,Gulf + Caribbean,26.50001,Atlantic MDR
1821,1,23.6375,Gulf + Caribbean,nan,Atlantic MDR
1821,2,nan,Gulf + Caribbean,nan,Atlantic MDR
1821,3,nan,Gulf + Caribbean,nan,Atlantic MDR
1821,4,nan,Gulf + Caribbean,nan,Atlantic MDR
1821,5,nan,Gulf + Caribbean,nan,Atlantic MDR
1821,6,nan,Gulf + Caribbean,nan,Atlantic MDR
1821,7,nan,Gulf + Caribbean,nan,Atlantic MDR
1821,8,nan,Gulf + Caribbean,nan,Atlantic MDR
1821,9,nan,Gulf + Caribbean,nan,Atlantic MDR
1821,10,nan,Gulf + Caribbean,nan,Atlantic MDR
1821,11,nan,Gulf + Caribbean,nan,Atlantic MDR
1821,12,nan,Gulf + Caribbean,nan,Atlantic MDR
1822,1,nan,Gulf + Caribbean,nan,Atlantic MDR
1822,2,nan,Gulf + Caribbean,nan,Atlantic MDR
1822,3,nan,Gulf + Caribbean,nan,Atlantic MDR
1822,4,nan,Gulf + Caribbean,nan,Atlantic MDR
1822,5,nan,Gulf + Caribbean,22.385715,Atlantic MDR
1822,6,nan,Gulf + Caribbean,nan,Atlantic MDR
1822,7,nan,Gulf + Caribbean,nan,Atlantic MDR
1822,8,nan,Gulf + Caribbean,nan,Atlantic MDR
1822,9,28.872215,Gulf + Caribbean,nan,Atlantic MDR
1822,10,nan,Gulf + Caribbean,nan,Atlantic MDR
1822,11,27.449995,Gulf + Caribbean,nan,Atlantic MDR
1822,12,nan,Gulf + Caribbean,nan,Atlantic MDR
1823,1,nan,Gulf + Caribbean,26.399994,Atlantic MDR
1823,2,nan,Gulf + Caribbean,nan,Atlantic MDR
1823,3,25.850006,Gulf + Caribbean,25.533335,Atlantic MDR
1823,4,nan,Gulf + Caribbean,nan,Atlantic MDR
1823,5,nan,Gulf + Caribbean,nan,Atlantic MDR
1823,6,nan,Gulf + Caribbean,nan,Atlantic MDR
1823,7,nan,Gulf + Caribbean,25.600006,Atlantic MDR
1823,8,nan,Gulf + Caribbean,nan,Atlantic MDR
1823,9,nan,Gulf + Caribbean,nan,Atlantic MDR
1823,10,nan,Gulf + Caribbean,nan,Atlantic MDR
1823,11,nan,Gulf + Caribbean,nan,Atlantic MDR
1823,12,nan,Gulf + Caribbean,nan,Atlantic MDR
1824,1,21.700003,Gulf + Caribbean,nan,Atlantic MDR
1824,2,24.399994,Gulf + Caribbean,nan,Atlantic MDR
1824,3,24.378336,Gulf + Caribbean,nan,Atlantic MDR
1824,4,20.0,Gulf + Caribbean,nan,Atlantic MDR
1824,5,24.212494,Gulf + Caribbean,nan,Atlantic MDR
1824,6,nan,Gulf + Caribbean,nan,Atlantic MDR
1824,7,28.559992,Gulf + Caribbean,nan,Atlantic MDR
1824,8,28.390003,Gulf + Caribbean,nan,Atlantic MDR
1824,9,nan,Gulf + Caribbean,nan,Atlantic MDR
1824,10,27.987488,Gulf + Caribbean,nan,Atlantic MDR
1824,11,nan,Gulf + Caribbean,26.045008,Atlantic MDR
1824,12,23.543335,Gulf + Caribbean,nan,Atlantic MDR
1825,1,nan,Gulf + Caribbean,nan,Atlantic MDR
1825,2,24.633331,Gulf + Caribbean,21.866669,Atlantic MDR
1825,3,23.5,Gulf + Caribbean,nan,Atlantic MDR
1825,4,nan,Gulf + Caribbean,nan,Atlantic MDR
1825,5,nan,Gulf + Caribbean,nan,Atlantic MDR
1825,6,28.749992,Gulf + Caribbean,nan,Atlantic MDR
1825,7,nan,Gulf + Caribbean,nan,Atlantic MDR
1825,8,27.799988,Gulf + Caribbean,nan,Atlantic MDR
1825,9,nan,Gulf + Caribbean,nan,Atlantic MDR
1825,10,nan,Gulf + Caribbean,nan,Atlantic MDR
1825,11,nan,Gulf + Caribbean,nan,Atlantic MDR
1825,12,nan,Gulf + Caribbean,nan,Atlantic MDR
1826,1,nan,Gulf + Caribbean,20.600006,Atlantic MDR
1826,2,nan,Gulf + Caribbean,nan,Atlantic MDR
1826,3,25.0625,Gulf + Caribbean,nan,Atlantic MDR
1826,4,nan,Gulf + Caribbean,nan,Atlantic MDR
1826,5,nan,Gulf + Caribbean,nan,Atlantic MDR
1826,6,nan,Gulf + Caribbean,nan,Atlantic MDR
1826,7,nan,Gulf + Caribbean,nan,Atlantic MDR
1826,8,nan,Gulf + Caribbean,nan,Atlantic MDR
1826,9,nan,Gulf + Caribbean,nan,Atlantic MDR
1826,10,nan,Gulf + Caribbean,nan,Atlantic MDR
1826,11,nan,Gulf + Caribbean,nan,Atlantic MDR
1826,12,nan,Gulf + Caribbean,nan,Atlantic MDR
1827,1,nan,Gulf + Caribbean,nan,Atlantic MDR
1827,2,22.974998,Gulf + Caribbean,nan,Atlantic MDR
1827,3,22.033335,Gulf + Caribbean,nan,Atlantic MDR
1827,4,24.166666,Gulf + Caribbean,nan,Atlantic MDR
1827,5,nan,Gulf + Caribbean,nan,Atlantic MDR
1827,6,25.159998,Gulf + Caribbean,25.09375,Atlantic MDR
1827,7,27.824997,Gulf + Caribbean,26.004171,Atlantic MDR
1827,8,nan,Gulf + Caribbean,27.116669,Atlantic MDR
1827,9,nan,Gulf + Caribbean,nan,Atlantic MDR
1827,10,nan,Gulf + Caribbean,nan,Atlantic MDR
1827,11,nan,Gulf + Caribbean,nan,Atlantic MDR
1827,12,nan,Gulf + Caribbean,nan,Atlantic MDR
1828,1,nan,Gulf + Caribbean,nan,Atlantic MDR
1828,2,25.299995,Gulf + Caribbean,nan,Atlantic MDR
1828,3,25.600006,Gulf + Caribbean,nan,Atlantic MDR
1828,4,25.0,Gulf + Caribbean,22.220007,Atlantic MDR
1828,5,27.375,Gulf + Caribbean,27.120007,Atlantic MDR
1828,6,26.100006,Gulf + Caribbean,nan,Atlantic MDR
1828,7,nan,Gulf + Caribbean,25.873688,Atlantic MDR
1828,8,28.711815,Gulf + Caribbean,26.683334,Atlantic MDR
1828,9,28.749992,Gulf + Caribbean,nan,Atlantic MDR
1828,10,27.649996,Gulf + Caribbean,nan,Atlantic MDR
1828,11,nan,Gulf + Caribbean,nan,Atlantic MDR
1828,12,25.6,Gulf + Caribbean,nan,Atlantic MDR
1829,1,nan,Gulf + Caribbean,nan,Atlantic MDR
1829,2,23.455002,Gulf + Caribbean,nan,Atlantic MDR
1829,3,25.550003,Gulf + Caribbean,25.577782,Atlantic MDR
1829,4,25.125,Gulf + Caribbean,24.963636,Atlantic MDR
1829,5,25.850006,Gulf + Caribbean,22.74001,Atlantic MDR
1829,6,26.996668,Gulf + Caribbean,27.200012,Atlantic MDR
1829,7,nan,Gulf + Caribbean,nan,Atlantic MDR
1829,8,29.074997,Gulf + Caribbean,nan,Atlantic MDR
1829,9,nan,Gulf + Caribbean,nan,Atlantic MDR
1829,10,nan,Gulf + Caribbean,26.250006,Atlantic MDR
1829,11,25.700005,Gulf + Caribbean,26.100006,Atlantic MDR
1829,12,23.449997,Gulf + Caribbean,nan,Atlantic MDR
1830,1,23.049988,Gulf + Caribbean,nan,Atlantic MDR
1830,2,21.65001,Gulf + Caribbean,nan,Atlantic MDR
1830,3,23.350006,Gulf + Caribbean,nan,Atlantic MDR
1830,4,nan,Gulf + Caribbean,23.333323,Atlantic MDR
1830,5,22.799988,Gulf + Caribbean,nan,Atlantic MDR
1830,6,nan,Gulf + Caribbean,nan,Atlantic MDR
1830,7,28.49999,Gulf + Caribbean,nan,Atlantic MDR
1830,8,nan,Gulf + Caribbean,26.400007,Atlantic MDR
1830,9,28.299988,Gulf + Caribbean,27.225006,Atlantic MDR
1830,10,nan,Gulf + Caribbean,nan,Atlantic MDR
1830,11,27.255993,Gulf + Caribbean,nan,Atlantic MDR
1830,12,24.137497,Gulf + Caribbean,25.1,Atlantic MDR
1831,1,21.950012,Gulf + Caribbean,25.857147,Atlantic MDR
1831,2,21.28334,Gulf + Caribbean,nan,Atlantic MDR
1831,3,24.933329,Gulf + Caribbean,21.560003,Atlantic MDR
1831,4,23.50555,Gulf + Caribbean,24.168745,Atlantic MDR
1831,5,24.716665,Gulf + Caribbean,23.695713,Atlantic MDR
1831,6,28.362488,Gulf + Caribbean,nan,Atlantic MDR
1831,7,nan,Gulf + Caribbean,25.216429,Atlantic MDR
1831,8,nan,Gulf + Caribbean,nan,Atlantic MDR
1831,9,nan,Gulf + Caribbean,nan,Atlantic MDR
1831,10,27.049997,Gulf + Caribbean,27.799988,Atlantic MDR
1831,11,nan,Gulf + Caribbean,nan,Atlantic MDR
1831,12,25.493752,Gulf + Caribbean,25.3,Atlantic MDR
1832,1,nan,Gulf + Caribbean,21.463339,Atlantic MDR
1832,2,nan,Gulf + Caribbean,23.018568,Atlantic MDR
1832,3,24.545004,Gulf + Caribbean,nan,Atlantic MDR
1832,4,20.0,Gulf + Caribbean,24.06666,Atlantic MDR
1832,5,24.849998,Gulf + Caribbean,23.412498,Atlantic MDR
1832,6,28.299988,Gulf + Caribbean,nan,Atlantic MDR
1832,7,27.599997,Gulf + Caribbean,nan,Atlantic MDR
1832,8,nan,Gulf + Caribbean,nan,Atlantic MDR
1832,9,nan,Gulf + Caribbean,26.068756,Atlantic MDR
1832,10,25.166666,Gulf + Caribbean,nan,Atlantic MDR
1832,11,nan,Gulf + Caribbean,nan,Atlantic MDR
1832,12,nan,Gulf + Caribbean,nan,Atlantic MDR
1833,1,25.600006,Gulf + Caribbean,nan,Atlantic MDR
1833,2,nan,Gulf + Caribbean,22.700008,Atlantic MDR
1833,3,23.174997,Gulf + Caribbean,nan,Atlantic MDR
1833,4,24.46667,Gulf + Caribbean,nan,Atlantic MDR
1833,5,nan,Gulf + Caribbean,nan,Atlantic MDR
1833,6,nan,Gulf + Caribbean,23.299988,Atlantic MDR
1833,7,28.875,Gulf + Caribbean,26.520008,Atlantic MDR
1833,8,29.433329,Gulf + Caribbean,28.049988,Atlantic MDR
1833,9,nan,Gulf + Caribbean,nan,Atlantic MDR
1833,10,nan,Gulf + Caribbean,nan,Atlantic MDR
1833,11,24.399994,Gulf + Caribbean,24.599997,Atlantic MDR
1833,12,24.399994,Gulf + Caribbean,24.655556,Atlantic MDR
1834,1,23.383335,Gulf + Caribbean,nan,Atlantic MDR
1834,2,22.000006,Gulf + Caribbean,nan,Atlantic MDR
1834,3,nan,Gulf + Caribbean,nan,Atlantic MDR
1834,4,23.614288,Gulf + Caribbean,nan,Atlantic MDR
1834,5,24.550007,Gulf + Caribbean,25.862507,Atlantic MDR
1834,6,25.922003,Gulf + Caribbean,nan,Atlantic MDR
1834,7,27.766663,Gulf + Caribbean,nan,Atlantic MDR
1834,8,nan,Gulf + Caribbean,nan,Atlantic MDR
1834,9,nan,Gulf + Caribbean,nan,Atlantic MDR
1834,10,nan,Gulf + Caribbean,nan,Atlantic MDR
1834,11,nan,Gulf + Caribbean,nan,Atlantic MDR
1834,12,22.799997,Gulf + Caribbean,nan,Atlantic MDR
1835,1,nan,Gulf + Caribbean,nan,Atlantic MDR
1835,2,23.893332,Gulf + Caribbean,nan,Atlantic MDR
1835,3,23.339996,Gulf + Caribbean,nan,Atlantic MDR
1835,4,21.358332,Gulf + Caribbean,25.0,Atlantic MDR
1835,5,26.03334,Gulf + Caribbean,nan,Atlantic MDR
1835,6,25.300003,Gulf + Caribbean,nan,Atlantic MDR
1835,7,26.700012,Gulf + Caribbean,nan,Atlantic MDR
1835,8,28.124989,Gulf + Caribbean,nan,Atlantic MDR
1835,9,27.278751,Gulf + Caribbean,nan,Atlantic MDR
1835,10,nan,Gulf + Caribbean,nan,Atlantic MDR
1835,11,nan,Gulf + Caribbean,nan,Atlantic MDR
1835,12,nan,Gulf + Caribbean,nan,Atlantic MDR
1836,1,nan,Gulf + Caribbean,20.82917,Atlantic MDR
1836,2,22.91333,Gulf + Caribbean,nan,Atlantic MDR
1836,3,22.86666,Gulf + Caribbean,23.84999,Atlantic MDR
1836,4,22.391668,Gulf + Caribbean,nan,Atlantic MDR
1836,5,25.150002,Gulf + Caribbean,25.500004,Atlantic MDR
1836,6,23.899994,Gulf + Caribbean,nan,Atlantic MDR
1836,7,27.212502,Gulf + Caribbean,nan,Atlantic MDR
1836,8,28.342005,Gulf + Caribbean,26.325005,Atlantic MDR
