Year,Month,mean_temp_hadisst_gc,region_gc,mean_temp_hadisst_mdr,region_mdr
1936,5,26.781237,Gulf + Caribbean,24.92295,Atlantic MDR
1936,6,28.05792,Gulf + Caribbean,25.909895,Atlantic MDR
1936,7,28.69899,Gulf + Caribbean,26.374966,Atlantic MDR
1936,8,28.877237,Gulf + Caribbean,26.872866,Atlantic MDR
1936,9,28.97067,Gulf + Caribbean,27.383625,Atlantic MDR
1936,10,28.370316,Gulf + Caribbean,27.344877,Atlantic MDR
1936,11,27.139746,Gulf + Caribbean,26.547886,Atlantic MDR
1936,12,25.856565,Gulf + Caribbean,25.475218,Atlantic MDR
1937,1,25.198032,Gulf + Caribbean,24.473095,Atlantic MDR
1937,2,24.668472,Gulf + Caribbean,24.124031,Atlantic MDR
1937,3,24.829018,Gulf + Caribbean,24.07384,Atlantic MDR
1937,4,25.446758,Gulf + Caribbean,24.328978,Atlantic MDR
1937,5,26.740614,Gulf + Caribbean,24.839006,Atlantic MDR
1937,6,28.069595,Gulf + Caribbean,26.076529,Atlantic MDR
1937,7,28.666618,Gulf + Caribbean,26.604189,Atlantic MDR
1937,8,29.137333,Gulf + Caribbean,27.242773,Atlantic MDR
1937,9,29.21086,Gulf + Caribbean,27.739878,Atlantic MDR
1937,10,28.371042,Gulf + Caribbean,27.490917,Atlantic MDR
1937,11,27.07072,Gulf + Caribbean,27.158997,Atlantic MDR
1937,12,25.500261,Gulf + Caribbean,26.26314,Atlantic MDR
1938,1,24.669163,Gulf + Caribbean,24.923918,Atlantic MDR
1938,2,24.161106,Gulf + Caribbean,24.153059,Atlantic MDR
1938,3,24.593214,Gulf + Caribbean,24.147152,Atlantic MDR
1938,4,25.290266,Gulf + Caribbean,24.544888,Atlantic MDR
1938,5,26.885132,Gulf + Caribbean,25.033596,Atlantic MDR
1938,6,27.96167,Gulf + Caribbean,25.710403,Atlantic MDR
1938,7,28.3642,Gulf + Caribbean,26.226517,Atlantic MDR
1938,8,28.853273,Gulf + Caribbean,26.857649,Atlantic MDR
1938,9,28.847513,Gulf + Caribbean,27.318306,Atlantic MDR
1938,10,28.208956,Gulf + Caribbean,27.348093,Atlantic MDR
1938,11,27.278267,Gulf + Caribbean,26.831945,Atlantic MDR
1938,12,25.89464,Gulf + Caribbean,25.446266,Atlantic MDR
1939,1,24.818285,Gulf + Caribbean,24.301903,Atlantic MDR
1939,2,24.585182,Gulf + Caribbean,23.725147,Atlantic MDR
1939,3,24.752028,Gulf + Caribbean,23.484047,Atlantic MDR
1939,4,25.615147,Gulf + Caribbean,23.950346,Atlantic MDR
1939,5,26.75667,Gulf + Caribbean,24.67374,Atlantic MDR
1939,6,28.122599,Gulf + Caribbean,25.569342,Atlantic MDR
1939,7,28.777315,Gulf + Caribbean,26.247274,Atlantic MDR
1939,8,28.920122,Gulf + Caribbean,26.70806,Atlantic MDR
1939,9,29.086124,Gulf + Caribbean,27.373333,Atlantic MDR
1939,10,28.330013,Gulf + Caribbean,27.127602,Atlantic MDR
1939,11,26.968296,Gulf + Caribbean,26.260122,Atlantic MDR
1939,12,25.604742,Gulf + Caribbean,25.515144,Atlantic MDR
1940,1,24.626135,Gulf + Caribbean,24.628113,Atlantic MDR
1940,2,24.150389,Gulf + Caribbean,23.967974,Atlantic MDR
1940,3,24.392134,Gulf + Caribbean,23.976406,Atlantic MDR
1940,4,25.25227,Gulf + Caribbean,24.348406,Atlantic MDR
1940,5,26.67258,Gulf + Caribbean,24.946012,Atlantic MDR
1940,6,28.093018,Gulf + Caribbean,25.674822,Atlantic MDR
1940,7,28.754509,Gulf + Caribbean,26.289436,Atlantic MDR
1940,8,28.925709,Gulf + Caribbean,26.513199,Atlantic MDR
1940,9,28.651827,Gulf + Caribbean,27.340488,Atlantic MDR
1940,10,27.956417,Gulf + Caribbean,27.372053,Atlantic MDR
1940,11,26.836597,Gulf + Caribbean,26.776155,Atlantic MDR
1940,12,25.710823,Gulf + Caribbean,25.672104,Atlantic MDR
1941,1,24.79478,Gulf + Caribbean,24.895971,Atlantic MDR
1941,2,24.419525,Gulf + Caribbean,24.294655,Atlantic MDR
1941,3,24.705725,Gulf + Caribbean,24.216433,Atlantic MDR
1941,4,25.63514,Gulf + Caribbean,24.515375,Atlantic MDR
1941,5,26.798298,Gulf + Caribbean,24.817383,Atlantic MDR
1941,6,27.911978,Gulf + Caribbean,25.430563,Atlantic MDR
1941,7,28.511473,Gulf + Caribbean,26.109411,Atlantic MDR
1941,8,28.86764,Gulf + Caribbean,26.8238,Atlantic MDR
1941,9,29.009647,Gulf + Caribbean,27.313972,Atlantic MDR
1941,10,28.585472,Gulf + Caribbean,27.598036,Atlantic MDR
1941,11,27.551592,Gulf + Caribbean,26.975405,Atlantic MDR
1941,12,26.226809,Gulf + Caribbean,25.734613,Atlantic MDR
1942,1,25.163723,Gulf + Caribbean,24.52583,Atlantic MDR
1942,2,24.727097,Gulf + Caribbean,24.12848,Atlantic MDR
1942,3,24.736883,Gulf + Caribbean,24.181028,Atlantic MDR
1942,4,25.635569,Gulf + Caribbean,24.556355,Atlantic MDR
1942,5,26.986414,Gulf + Caribbean,25.1674,Atlantic MDR
1942,6,28.289795,Gulf + Caribbean,25.800552,Atlantic MDR
1942,7,28.779078,Gulf + Caribbean,26.041365,Atlantic MDR
1942,8,28.989904,Gulf + Caribbean,26.94254,Atlantic MDR
1942,9,28.931559,Gulf + Caribbean,27.330793,Atlantic MDR
1942,10,28.218147,Gulf + Caribbean,27.243608,Atlantic MDR
1942,11,27.161703,Gulf + Caribbean,26.683558,Atlantic MDR
1942,12,25.888903,Gulf + Caribbean,25.525421,Atlantic MDR
1943,1,24.9729,Gulf + Caribbean,24.405737,Atlantic MDR
1943,2,24.621826,Gulf + Caribbean,23.677929,Atlantic MDR
1943,3,24.695835,Gulf + Caribbean,23.378212,Atlantic MDR
1943,4,25.444672,Gulf + Caribbean,23.865744,Atlantic MDR
1943,5,26.832249,Gulf + Caribbean,24.556046,Atlantic MDR
1943,6,28.033321,Gulf + Caribbean,25.13327,Atlantic MDR
1943,7,28.68932,Gulf + Caribbean,25.865139,Atlantic MDR
1943,8,29.03368,Gulf + Caribbean,26.730225,Atlantic MDR
1943,9,29.031832,Gulf + Caribbean,27.34431,Atlantic MDR
1943,10,28.192696,Gulf + Caribbean,27.271317,Atlantic MDR
1943,11,26.957485,Gulf + Caribbean,26.506088,Atlantic MDR
1943,12,26.050087,Gulf + Caribbean,25.476032,Atlantic MDR
1944,1,24.966967,Gulf + Caribbean,24.473915,Atlantic MDR
1944,2,24.748167,Gulf + Caribbean,23.863733,Atlantic MDR
1944,3,25.052729,Gulf + Caribbean,24.43463,Atlantic MDR
1944,4,25.755823,Gulf + Caribbean,24.644735,Atlantic MDR
1944,5,26.935003,Gulf + Caribbean,25.195312,Atlantic MDR
1944,6,28.297932,Gulf + Caribbean,25.777834,Atlantic MDR
1944,7,28.918823,Gulf + Caribbean,26.264635,Atlantic MDR
1944,8,29.113483,Gulf + Caribbean,26.989227,Atlantic MDR
1944,9,29.08307,Gulf + Caribbean,27.430477,Atlantic MDR
1944,10,28.3584,Gulf + Caribbean,27.425903,Atlantic MDR
1944,11,27.271164,Gulf + Caribbean,26.870216,Atlantic MDR
1944,12,25.93284,Gulf + Caribbean,25.576653,Atlantic MDR
1945,1,24.924147,Gulf + Caribbean,24.5711,Atlantic MDR
1945,2,24.60737,Gulf + Caribbean,24.00831,Atlantic MDR
1945,3,25.239098,Gulf + Caribbean,23.867481,Atlantic MDR
1945,4,25.911184,Gulf + Caribbean,24.42302,Atlantic MDR
1945,5,26.873217,Gulf + Caribbean,24.98266,Atlantic MDR
1945,6,27.983976,Gulf + Caribbean,25.733868,Atlantic MDR
1945,7,28.606686,Gulf + Caribbean,26.272064,Atlantic MDR
1945,8,28.880268,Gulf + Caribbean,26.718369,Atlantic MDR
1945,9,28.778646,Gulf + Caribbean,27.257322,Atlantic MDR
1945,10,28.308474,Gulf + Caribbean,27.41257,Atlantic MDR
1945,11,27.257368,Gulf + Caribbean,26.88645,Atlantic MDR
1945,12,26.133001,Gulf + Caribbean,25.692793,Atlantic MDR
1946,1,25.052826,Gulf + Caribbean,24.652502,Atlantic MDR
1946,2,24.332846,Gulf + Caribbean,24.029161,Atlantic MDR
1946,3,24.731018,Gulf + Caribbean,23.821983,Atlantic MDR
1946,4,25.760675,Gulf + Caribbean,24.322987,Atlantic MDR
1946,5,26.945175,Gulf + Caribbean,24.651178,Atlantic MDR
1946,6,27.96987,Gulf + Caribbean,25.23429,Atlantic MDR
1946,7,28.38677,Gulf + Caribbean,25.763409,Atlantic MDR
1946,8,28.527494,Gulf + Caribbean,26.483418,Atlantic MDR
1946,9,28.748446,Gulf + Caribbean,27.07877,Atlantic MDR
1946,10,28.371902,Gulf + Caribbean,27.173315,Atlantic MDR
1946,11,27.257652,Gulf + Caribbean,26.300236,Atlantic MDR
1946,12,26.084679,Gulf + Caribbean,25.130417,Atlantic MDR
1947,1,25.279222,Gulf + Caribbean,23.923267,Atlantic MDR
1947,2,24.80049,Gulf + Caribbean,23.57244,Atlantic MDR
1947,3,24.826065,Gulf + Caribbean,23.89576,Atlantic MDR
1947,4,25.744112,Gulf + Caribbean,24.12086,Atlantic MDR
1947,5,26.66539,Gulf + Caribbean,24.458439,Atlantic MDR
1947,6,28.038033,Gulf + Caribbean,25.17551,Atlantic MDR
1947,7,28.413788,Gulf + Caribbean,25.695232,Atlantic MDR
1947,8,28.816713,Gulf + Caribbean,26.606035,Atlantic MDR
1947,9,28.998943,Gulf + Caribbean,26.813776,Atlantic MDR
1947,10,28.185085,Gulf + Caribbean,26.817331,Atlantic MDR
1947,11,27.241205,Gulf + Caribbean,26.565031,Atlantic MDR
1947,12,25.877045,Gulf + Caribbean,25.414116,Atlantic MDR
1948,1,24.86264,Gulf + Caribbean,24.606564,Atlantic MDR
1948,2,24.826942,Gulf + Caribbean,23.841633,Atlantic MDR
1948,3,25.119978,Gulf + Caribbean,24.14359,Atlantic MDR
1948,4,25.678328,Gulf + Caribbean,24.101562,Atlantic MDR
1948,5,26.944141,Gulf + Caribbean,24.714703,Atlantic MDR
1948,6,28.08476,Gulf + Caribbean,25.676168,Atlantic MDR
1948,7,28.5589,Gulf + Caribbean,26.090202,Atlantic MDR
1948,8,28.829702,Gulf + Caribbean,26.618288,Atlantic MDR
1948,9,28.843458,Gulf + Caribbean,27.023104,Atlantic MDR
1948,10,28.167053,Gulf + Caribbean,27.113058,Atlantic MDR
1948,11,27.129766,Gulf + Caribbean,26.699354,Atlantic MDR
1948,12,26.183897,Gulf + Caribbean,25.51374,Atlantic MDR
1949,1,25.342455,Gulf + Caribbean,24.191376,Atlantic MDR
1949,2,25.036428,Gulf + Caribbean,23.732962,Atlantic MDR
1949,3,24.96736,Gulf + Caribbean,23.561668,Atlantic MDR
1949,4,25.78145,Gulf + Caribbean,24.113289,Atlantic MDR
1949,5,26.793945,Gulf + Caribbean,24.340494,Atlantic MDR
1949,6,27.933208,Gulf + Caribbean,25.281788,Atlantic MDR
1949,7,28.493948,Gulf + Caribbean,25.959837,Atlantic MDR
1949,8,28.743074,Gulf + Caribbean,26.841234,Atlantic MDR
1949,9,28.91064,Gulf + Caribbean,27.35313,Atlantic MDR
1949,10,28.32389,Gulf + Caribbean,27.392065,Atlantic MDR
1949,11,27.16087,Gulf + Caribbean,26.483774,Atlantic MDR
1949,12,25.979197,Gulf + Caribbean,25.485064,Atlantic MDR
1950,1,24.99372,Gulf + Caribbean,24.266758,Atlantic MDR
1950,2,24.633694,Gulf + Caribbean,23.463547,Atlantic MDR
1950,3,24.678968,Gulf + Caribbean,23.434132,Atlantic MDR
1950,4,25.111914,Gulf + Caribbean,24.11327,Atlantic MDR
1950,5,26.40521,Gulf + Caribbean,24.531004,Atlantic MDR
1950,6,27.738962,Gulf + Caribbean,25.38805,Atlantic MDR
1950,7,28.329908,Gulf + Caribbean,25.916916,Atlantic MDR
1950,8,28.68453,Gulf + Caribbean,26.657679,Atlantic MDR
1950,9,28.830101,Gulf + Caribbean,27.186943,Atlantic MDR
1950,10,28.189453,Gulf + Caribbean,27.038303,Atlantic MDR
1950,11,27.06636,Gulf + Caribbean,26.472218,Atlantic MDR
1950,12,25.574501,Gulf + Caribbean,25.652082,Atlantic MDR
1951,1,24.674217,Gulf + Caribbean,24.408695,Atlantic MDR
1951,2,24.187057,Gulf + Caribbean,23.59786,Atlantic MDR
1951,3,24.42118,Gulf + Caribbean,23.7757,Atlantic MDR
1951,4,25.250465,Gulf + Caribbean,24.404875,Atlantic MDR
1951,5,26.756168,Gulf + Caribbean,24.964453,Atlantic MDR
1951,6,28.055244,Gulf + Caribbean,25.748404,Atlantic MDR
1951,7,28.713116,Gulf + Caribbean,26.621292,Atlantic MDR
1951,8,29.249731,Gulf + Caribbean,26.986917,Atlantic MDR
1951,9,29.211311,Gulf + Caribbean,27.374636,Atlantic MDR
1951,10,28.464012,Gulf + Caribbean,27.299238,Atlantic MDR
1951,11,27.3221,Gulf + Caribbean,26.536,Atlantic MDR
1951,12,26.165874,Gulf + Caribbean,25.369133,Atlantic MDR
1952,1,25.159456,Gulf + Caribbean,23.932692,Atlantic MDR
1952,2,24.651222,Gulf + Caribbean,23.594584,Atlantic MDR
1952,3,24.877993,Gulf + Caribbean,23.798742,Atlantic MDR
1952,4,25.60381,Gulf + Caribbean,24.227503,Atlantic MDR
1952,5,26.904062,Gulf + Caribbean,24.903963,Atlantic MDR
1952,6,28.264618,Gulf + Caribbean,25.847622,Atlantic MDR
1952,7,28.725903,Gulf + Caribbean,26.33741,Atlantic MDR
1952,8,29.152403,Gulf + Caribbean,26.92636,Atlantic MDR
1952,9,29.10105,Gulf + Caribbean,27.594347,Atlantic MDR
1952,10,28.423119,Gulf + Caribbean,27.47566,Atlantic MDR
1952,11,27.062683,Gulf + Caribbean,26.914236,Atlantic MDR
1952,12,25.738985,Gulf + Caribbean,26.030281,Atlantic MDR
1953,1,24.733995,Gulf + Caribbean,24.896023,Atlantic MDR
1953,2,24.476824,Gulf + Caribbean,24.277714,Atlantic MDR
1953,3,24.89201,Gulf + Caribbean,23.826527,Atlantic MDR
1953,4,25.73884,Gulf + Caribbean,24.392723,Atlantic MDR
1953,5,27.09052,Gulf + Caribbean,24.932909,Atlantic MDR
1953,6,28.061012,Gulf + Caribbean,25.716312,Atlantic MDR
1953,7,28.654013,Gulf + Caribbean,26.302885,Atlantic MDR
1953,8,29.015425,Gulf + Caribbean,27.040766,Atlantic MDR
1953,9,29.010014,Gulf + Caribbean,27.492023,Atlantic MDR
1953,10,28.348475,Gulf + Caribbean,27.371872,Atlantic MDR
1953,11,27.245714,Gulf + Caribbean,26.726212,Atlantic MDR
1953,12,26.100046,Gulf + Caribbean,25.595871,Atlantic MDR
1954,1,25.13514,Gulf + Caribbean,24.452103,Atlantic MDR
1954,2,24.677166,Gulf + Caribbean,23.692188,Atlantic MDR
1954,3,24.817019,Gulf + Caribbean,23.511286,Atlantic MDR
1954,4,25.904974,Gulf + Caribbean,23.666958,Atlantic MDR
1954,5,26.99001,Gulf + Caribbean,24.80909,Atlantic MDR
1954,6,27.941227,Gulf + Caribbean,25.575933,Atlantic MDR
1954,7,28.498106,Gulf + Caribbean,25.89422,Atlantic MDR
1954,8,28.889654,Gulf + Caribbean,26.612703,Atlantic MDR
1954,9,28.87785,Gulf + Caribbean,26.909143,Atlantic MDR
1954,10,28.032778,Gulf + Caribbean,26.828892,Atlantic MDR
1954,11,26.875788,Gulf + Caribbean,26.367561,Atlantic MDR
1954,12,25.547121,Gulf + Caribbean,25.074411,Atlantic MDR
1955,1,24.83507,Gulf + Caribbean,24.488247,Atlantic MDR
1955,2,24.36184,Gulf + Caribbean,23.88432,Atlantic MDR
1955,3,24.744164,Gulf + Caribbean,23.748304,Atlantic MDR
1955,4,25.447664,Gulf + Caribbean,24.18694,Atlantic MDR
1955,5,26.834738,Gulf + Caribbean,24.63466,Atlantic MDR
1955,6,27.81971,Gulf + Caribbean,25.560162,Atlantic MDR
1955,7,28.434647,Gulf + Caribbean,26.310549,Atlantic MDR
1955,8,28.916975,Gulf + Caribbean,27.061832,Atlantic MDR
1955,9,28.924852,Gulf + Caribbean,27.438768,Atlantic MDR
1955,10,28.287727,Gulf + Caribbean,27.421057,Atlantic MDR
1955,11,27.171202,Gulf + Caribbean,27.093752,Atlantic MDR
1955,12,25.946524,Gulf + Caribbean,25.819757,Atlantic MDR
1956,1,24.787888,Gulf + Caribbean,24.84216,Atlantic MDR
1956,2,24.502064,Gulf + Caribbean,24.165897,Atlantic MDR
1956,3,24.732973,Gulf + Caribbean,23.819574,Atlantic MDR
1956,4,25.378036,Gulf + Caribbean,24.23463,Atlantic MDR
1956,5,26.838064,Gulf + Caribbean,24.476738,Atlantic MDR
1956,6,27.702936,Gulf + Caribbean,25.035337,Atlantic MDR
1956,7,28.322086,Gulf + Caribbean,25.834675,Atlantic MDR
1956,8,28.871525,Gulf + Caribbean,26.56485,Atlantic MDR
1956,9,28.707823,Gulf + Caribbean,26.932968,Atlantic MDR
1956,10,28.264751,Gulf + Caribbean,27.130857,Atlantic MDR
1956,11,27.038403,Gulf + Caribbean,26.471947,Atlantic MDR
1956,12,25.920786,Gulf + Caribbean,25.463406,Atlantic MDR
1957,1,25.123238,Gulf + Caribbean,24.059517,Atlantic MDR
1957,2,24.922443,Gulf + Caribbean,23.25165,Atlantic MDR
1957,3,25.003923,Gulf + Caribbean,23.62581,Atlantic MDR
1957,4,25.592478,Gulf + Caribbean,23.82127,Atlantic MDR
1957,5,26.900568,Gulf + Caribbean,24.425856,Atlantic MDR
1957,6,28.101347,Gulf + Caribbean,25.459963,Atlantic MDR
1957,7,28.699007,Gulf + Caribbean,26.144106,Atlantic MDR
1957,8,29.071245,Gulf + Caribbean,26.982054,Atlantic MDR
1957,9,29.135048,Gulf + Caribbean,27.453066,Atlantic MDR
1957,10,28.404997,Gulf + Caribbean,27.538418,Atlantic MDR
1957,11,27.161358,Gulf + Caribbean,26.817343,Atlantic MDR
1957,12,25.86571,Gulf + Caribbean,25.620615,Atlantic MDR
1958,1,24.886454,Gulf + Caribbean,24.585207,Atlantic MDR
1958,2,24.221962,Gulf + Caribbean,24.454609,Atlantic MDR
1958,3,24.722971,Gulf + Caribbean,24.750513,Atlantic MDR
1958,4,25.727846,Gulf + Caribbean,25.146519,Atlantic MDR
1958,5,27.16915,Gulf + Caribbean,25.465988,Atlantic MDR
1958,6,28.595255,Gulf + Caribbean,26.268076,Atlantic MDR
1958,7,28.893118,Gulf + Caribbean,26.521162,Atlantic MDR
1958,8,29.388397,Gulf + Caribbean,27.122107,Atlantic MDR
1958,9,29.28671,Gulf + Caribbean,27.589487,Atlantic MDR
1958,10,28.641699,Gulf + Caribbean,27.31178,Atlantic MDR
1958,11,27.591656,Gulf + Caribbean,26.799448,Atlantic MDR
1958,12,26.358593,Gulf + Caribbean,25.625193,Atlantic MDR
1959,1,25.117224,Gulf + Caribbean,24.711555,Atlantic MDR
1959,2,25.092379,Gulf + Caribbean,24.12718,Atlantic MDR
1959,3,24.998613,Gulf + Caribbean,23.718586,Atlantic MDR
1959,4,25.790737,Gulf + Caribbean,24.061197,Atlantic MDR
1959,5,26.877932,Gulf + Caribbean,24.513725,Atlantic MDR
1959,6,27.937716,Gulf + Caribbean,25.226358,Atlantic MDR
1959,7,28.643538,Gulf + Caribbean,25.853167,Atlantic MDR
1959,8,28.8009,Gulf + Caribbean,26.476112,Atlantic MDR
1959,9,29.011953,Gulf + Caribbean,27.122166,Atlantic MDR
1959,10,28.613298,Gulf + Caribbean,27.030628,Atlantic MDR
1959,11,27.39638,Gulf + Caribbean,26.375467,Atlantic MDR
1959,12,26.047283,Gulf + Caribbean,25.172306,Atlantic MDR
1960,1,25.37838,Gulf + Caribbean,24.2957,Atlantic MDR
1960,2,24.845608,Gulf + Caribbean,23.995234,Atlantic MDR
1960,3,24.800503,Gulf + Caribbean,24.023928,Atlantic MDR
1960,4,25.701246,Gulf + Caribbean,24.331106,Atlantic MDR
1960,5,27.205969,Gulf + Caribbean,25.02718,Atlantic MDR
1960,6,28.310766,Gulf + Caribbean,25.598856,Atlantic MDR
1960,7,28.995714,Gulf + Caribbean,26.180378,Atlantic MDR
1960,8,29.196163,Gulf + Caribbean,26.821903,Atlantic MDR
1960,9,29.136679,Gulf + Caribbean,27.19602,Atlantic MDR
1960,10,28.768269,Gulf + Caribbean,27.225159,Atlantic MDR
1960,11,27.663807,Gulf + Caribbean,26.714857,Atlantic MDR
1960,12,26.002169,Gulf + Caribbean,25.433289,Atlantic MDR
1961,1,25.076147,Gulf + Caribbean,24.369665,Atlantic MDR
1961,2,24.823868,Gulf + Caribbean,23.793144,Atlantic MDR
1961,3,25.289387,Gulf + Caribbean,23.898724,Atlantic MDR
1961,4,25.825315,Gulf + Caribbean,24.440207,Atlantic MDR
1961,5,27.024685,Gulf + Caribbean,25.038353,Atlantic MDR
1961,6,27.994537,Gulf + Caribbean,25.512682,Atlantic MDR
1961,7,28.625494,Gulf + Caribbean,26.171349,Atlantic MDR
1961,8,28.975534,Gulf + Caribbean,26.912226,Atlantic MDR
1961,9,28.880096,Gulf + Caribbean,27.212132,Atlantic MDR
1961,10,28.212872,Gulf + Caribbean,27.03507,Atlantic MDR
1961,11,27.25607,Gulf + Caribbean,26.503996,Atlantic MDR
1961,12,26.202547,Gulf + Caribbean,25.753632,Atlantic MDR
1962,1,25.162569,Gulf + Caribbean,24.630934,Atlantic MDR
1962,2,24.963224,Gulf + Caribbean,23.923962,Atlantic MDR
1962,3,25.014738,Gulf + Caribbean,24.272362,Atlantic MDR
1962,4,25.534863,Gulf + Caribbean,24.455534,Atlantic MDR
1962,5,26.843351,Gulf + Caribbean,25.153969,Atlantic MDR
1962,6,28.087841,Gulf + Caribbean,25.591265,Atlantic MDR
1962,7,28.934471,Gulf + Caribbean,26.42556,Atlantic MDR
1962,8,29.335787,Gulf + Caribbean,26.992878,Atlantic MDR
1962,9,29.275326,Gulf + Caribbean,27.37045,Atlantic MDR
1962,10,28.718882,Gulf + Caribbean,27.263494,Atlantic MDR
1962,11,27.118465,Gulf + Caribbean,26.852966,Atlantic MDR
1962,12,26.013346,Gulf + Caribbean,25.974497,Atlantic MDR
1963,1,25.16002,Gulf + Caribbean,24.993258,Atlantic MDR
1963,2,24.674156,Gulf + Caribbean,24.35313,Atlantic MDR
1963,3,25.159746,Gulf + Caribbean,24.144726,Atlantic MDR
1963,4,25.983084,Gulf + Caribbean,24.608072,Atlantic MDR
1963,5,26.926044,Gulf + Caribbean,24.890478,Atlantic MDR
1963,6,28.130333,Gulf + Caribbean,25.651228,Atlantic MDR
1963,7,28.646818,Gulf + Caribbean,26.328785,Atlantic MDR
1963,8,29.12849,Gulf + Caribbean,26.90446,Atlantic MDR
1963,9,29.211926,Gulf + Caribbean,27.13558,Atlantic MDR
1963,10,28.344715,Gulf + Caribbean,27.130955,Atlantic MDR
1963,11,27.18762,Gulf + Caribbean,26.74834,Atlantic MDR
1963,12,25.871737,Gulf + Caribbean,25.471178,Atlantic MDR
1964,1,24.845104,Gulf + Caribbean,24.516146,Atlantic MDR
1964,2,24.506222,Gulf + Caribbean,24.13063,Atlantic MDR
1964,3,24.898333,Gulf + Caribbean,24.132519,Atlantic MDR
1964,4,25.707205,Gulf + Caribbean,24.052992,Atlantic MDR
1964,5,27.112692,Gulf + Caribbean,24.84964,Atlantic MDR
1964,6,28.190756,Gulf + Caribbean,25.594452,Atlantic MDR
1964,7,28.678188,Gulf + Caribbean,26.05094,Atlantic MDR
1964,8,28.97815,Gulf + Caribbean,26.583279,Atlantic MDR
1964,9,28.975286,Gulf + Caribbean,27.026281,Atlantic MDR
1964,10,28.05476,Gulf + Caribbean,26.98144,Atlantic MDR
1964,11,26.99929,Gulf + Caribbean,26.54911,Atlantic MDR
1964,12,25.836628,Gulf + Caribbean,25.271635,Atlantic MDR
1965,1,24.81842,Gulf + Caribbean,24.087313,Atlantic MDR
1965,2,24.387474,Gulf + Caribbean,23.64982,Atlantic MDR
1965,3,24.549696,Gulf + Caribbean,23.765276,Atlantic MDR
1965,4,25.638247,Gulf + Caribbean,24.036827,Atlantic MDR
1965,5,26.658278,Gulf + Caribbean,24.590769,Atlantic MDR
1965,6,27.826502,Gulf + Caribbean,25.256021,Atlantic MDR
1965,7,28.467274,Gulf + Caribbean,25.910213,Atlantic MDR
1965,8,28.7486,Gulf + Caribbean,26.600506,Atlantic MDR
1965,9,28.766764,Gulf + Caribbean,27.141304,Atlantic MDR
1965,10,28.310406,Gulf + Caribbean,27.080622,Atlantic MDR
1965,11,27.25285,Gulf + Caribbean,26.462883,Atlantic MDR
1965,12,26.130447,Gulf + Caribbean,25.433191,Atlantic MDR
1966,1,25.020905,Gulf + Caribbean,24.410465,Atlantic MDR
1966,2,24.387497,Gulf + Caribbean,24.249146,Atlantic MDR
1966,3,24.535631,Gulf + Caribbean,24.320238,Atlantic MDR
1966,4,25.378485,Gulf + Caribbean,24.785511,Atlantic MDR
1966,5,26.64512,Gulf + Caribbean,25.16599,Atlantic MDR
1966,6,27.751637,Gulf + Caribbean,25.831224,Atlantic MDR
1966,7,28.472008,Gulf + Caribbean,26.23055,Atlantic MDR
1966,8,28.864027,Gulf + Caribbean,26.765438,Atlantic MDR
1966,9,28.994537,Gulf + Caribbean,27.30128,Atlantic MDR
1966,10,28.395212,Gulf + Caribbean,27.28739,Atlantic MDR
1966,11,27.08006,Gulf + Caribbean,26.929869,Atlantic MDR
1966,12,25.761621,Gulf + Caribbean,25.640251,Atlantic MDR
1967,1,24.817684,Gulf + Caribbean,24.639135,Atlantic MDR
1967,2,24.58086,Gulf + Caribbean,23.831657,Atlantic MDR
1967,3,24.806133,Gulf + Caribbean,23.69844,Atlantic MDR
1967,4,25.617943,Gulf + Caribbean,24.275974,Atlantic MDR
1967,5,26.669899,Gulf + Caribbean,24.61004,Atlantic MDR
1967,6,27.845411,Gulf + Caribbean,25.323618,Atlantic MDR
1967,7,28.408405,Gulf + Caribbean,25.941769,Atlantic MDR
1967,8,28.602211,Gulf + Caribbean,26.523209,Atlantic MDR
1967,9,28.765612,Gulf + Caribbean,27.118662,Atlantic MDR
1967,10,28.158953,Gulf + Caribbean,27.049204,Atlantic MDR
1967,11,26.96715,Gulf + Caribbean,26.17286,Atlantic MDR
1967,12,25.944275,Gulf + Caribbean,25.199306,Atlantic MDR
1968,1,24.865051,Gulf + Caribbean,24.118258,Atlantic MDR
1968,2,24.253687,Gulf + Caribbean,23.784157,Atlantic MDR
1968,3,24.181353,Gulf + Caribbean,23.849792,Atlantic MDR
1968,4,25.251545,Gulf + Caribbean,24.155256,Atlantic MDR
1968,5,26.734411,Gulf + Caribbean,24.724941,Atlantic MDR
1968,6,27.990284,Gulf + Caribbean,25.333382,Atlantic MDR
1968,7,28.569435,Gulf + Caribbean,25.919874,Atlantic MDR
1968,8,29.074663,Gulf + Caribbean,26.631638,Atlantic MDR
1968,9,29.076519,Gulf + Caribbean,27.160997,Atlantic MDR
1968,10,28.414972,Gulf + Caribbean,27.330124,Atlantic MDR
1968,11,27.175909,Gulf + Caribbean,26.805332,Atlantic MDR
1968,12,25.88263,Gulf + Caribbean,25.758562,Atlantic MDR
1969,1,24.831844,Gulf + Caribbean,24.888308,Atlantic MDR
1969,2,24.49831,Gulf + Caribbean,24.64281,Atlantic MDR
1969,3,24.558813,Gulf + Caribbean,25.047974,Atlantic MDR
1969,4,25.951008,Gulf + Caribbean,25.024765,Atlantic MDR
1969,5,27.288984,Gulf + Caribbean,25.447401,Atlantic MDR
1969,6,28.677578,Gulf + Caribbean,25.843563,Atlantic MDR
